date,value,type
2025-09-04 00:00:00,7340.12,expense
2025-09-09 00:00:00,2983.97,income
6/6/2025,249.41,expense
2025-06-28 00:00:00,1678.69,expense
2025-01-09 00:00:00,7816.96,expense
2025-05-03 00:00:00,8093.97,expense
2025-02-25 00:00:00,9103.71,expense
2025-10-01 00:00:00,8332.48,income
2025-01-27 00:00:00,6326.39,income
2025-10-08 00:00:00,5877.72,income
2025-01-13 00:00:00,7930.02,expense
2025-06-22 00:00:00,7187.54,income
2025-12-07 00:00:00,4721.62,income
2025-11-14 00:00:00,6391.4,income
2025-11-16 00:00:00,8058.31,income
2025-06-23 00:00:00,3008.1,expense
2025-07-18 00:00:00,9358.34,expense
2025-02-01 00:00:00,2231.71,income
2025-03-19 00:00:00,4600.67,expense
3/9/2025,280.46,expense
2025-12-20 00:00:00,1981.76,expense
2025-04-12 00:00:00,9258.06,income
2025-12-30 00:00:00,8955.46,expense
2025-10-14 00:00:00,8686.6,expense
2025-07-25 00:00:00,9961.27,expense
2025-02-19 00:00:00,1937.86,expense
2025-05-01 00:00:00,5412.01,income
2025-03-06 00:00:00,9439.81,expense
2025-03-12 00:00:00,9368.67,income
2025-02-01 00:00:00,6521.63,income
2025-07-08 00:00:00,4192.41,expense
2025-03-25 00:00:00,6114.14,expense
2025-08-11 00:00:00,3682.48,income
2025-07-11 00:00:00,2249.02,income
2025-12-07 00:00:00,4985.31,expense
2025-09-20 00:00:00,8181.18,income
2025-04-12 00:00:00,7714.37,expense
2025-03-24 00:00:00,5654.62,income
2025-05-10 00:00:00,1234.86,expense
2025-05-09 00:00:00,2844.52,income
2025-01-12 00:00:00,6393.01,income
2025-10-23 00:00:00,7274.54,expense
2025-05-27 00:00:00,1214.31,expense
2025-06-11 00:00:00,5699.89,expense
2025-11-06 00:00:00,5501.94,income
2025-10-18 00:00:00,6350.76,income
2025-05-01 00:00:00,1555.49,expense
2025-01-11 00:00:00,8010.66,expense
2025-03-24 00:00:00,2138.43,income
2025-03-19 00:00:00,5036.43,expense
2025-07-20 00:00:00,4137.34,expense
2025-12-03 00:00:00,3730.94,expense
2025-12-03 00:00:00,2682.59,expense
2025-02-10 00:00:00,1614.25,expense
2025-06-06 00:00:00,1013.93,expense
2025-01-17 00:00:00,7719.2,income
2025-03-11 00:00:00,3828.82,expense
2025-12-16 00:00:00,2810.74,expense
2025-04-18 00:00:00,7376.86,expense
2025-04-18 00:00:00,8221.01,income
2025-09-09 00:00:00,9427.55,income
2025-10-31 00:00:00,9122.11,expense
2025-10-07 00:00:00,1437.05,income
2025-04-25 00:00:00,5875.58,income
2025-02-18 00:00:00,2375.0,income
2025-04-29 00:00:00,9186.1,expense
2025-07-20 00:00:00,6764.29,income
2025-05-07 00:00:00,2537.19,income
2025-03-07 00:00:00,1467.31,expense
2025-03-04 00:00:00,1081.7,expense
2025-07-21 00:00:00,1792.12,expense
2025-09-03 00:00:00,4000.88,income
2025-11-19 00:00:00,5343.7,income
2025-12-28 00:00:00,7532.46,expense
2025-07-28 00:00:00,3112.76,income
2025-12-20 00:00:00,8302.04,expense
2025-03-19 00:00:00,6334.19,expense
2025-12-07 00:00:00,9150.65,expense
2025-07-21 00:00:00,8143.58,expense
2025-07-03 00:00:00,5459.41,expense
2025-03-07 00:00:00,1552.67,expense
2025-03-09 00:00:00,6948.1,income
2025-10-07 00:00:00,2253.84,expense
2025-07-09 00:00:00,6321.54,income
2025-05-19 00:00:00,7182.98,income
2025-12-02 00:00:00,1037.43,income
2025-12-24 00:00:00,6743.15,expense
2025-05-16 00:00:00,8520.19,income
2025-10-03 00:00:00,6623.93,income
2025-06-21 00:00:00,6473.49,income
2025-11-03 00:00:00,3834.0,expense
2025-07-03 00:00:00,8949.66,income
2025-10-10 00:00:00,5339.08,expense
2025-10-10 00:00:00,7409.04,expense
2025-12-12 00:00:00,1599.6,expense
2025-06-17 00:00:00,3276.61,income
2025-04-28 00:00:00,1551.05,expense
2025-12-07 00:00:00,1571.96,expense
2025-06-09 00:00:00,9625.62,income
2025-11-25 00:00:00,8167.94,income
2025-01-23 00:00:00,7834.76,expense
2025-08-30 00:00:00,7194.86,expense
2025-09-11 00:00:00,6511.3,income
2025-02-15 00:00:00,7731.89,expense
2025-12-06 00:00:00,5336.86,expense
2025-06-10 00:00:00,4738.93,expense
2025-12-06 00:00:00,2794.5,expense
2025-06-13 00:00:00,8185.25,income
2025-12-08 00:00:00,2540.13,income
2025-07-06 00:00:00,3951.62,income
2025-03-17 00:00:00,9113.65,expense
2025-02-28 00:00:00,1746.11,income
3/20/2025,223.57,expense
2025-05-12 00:00:00,1719.17,expense
2025-11-08 00:00:00,2581.78,expense
2025-10-12 00:00:00,9596.06,expense
2025-12-29 00:00:00,1369.91,income
2025-12-13 00:00:00,9688.61,income
2025-02-23 00:00:00,5839.36,expense
2025-01-22 00:00:00,5101.52,expense
2025-03-24 00:00:00,7433.22,income
2025-12-22 00:00:00,9905.22,income
2025-09-02 00:00:00,6147.6,expense
2025-02-14 00:00:00,5534.4,income
2025-08-20 00:00:00,9204.92,expense
2025-04-29 00:00:00,5280.48,expense
2025-03-20 00:00:00,7097.4,income
2025-11-26 00:00:00,2240.19,expense
2025-07-18 00:00:00,4655.55,income
2025-11-16 00:00:00,2462.77,expense
2025-05-15 00:00:00,2074.23,expense
2025-06-14 00:00:00,3185.58,expense
2025-11-17 00:00:00,4634.28,expense
2025-10-18 00:00:00,1254.98,expense
2025-10-03 00:00:00,7871.13,expense
2025-12-08 00:00:00,1757.27,expense
2025-05-03 00:00:00,6537.9,expense
2025-10-17 00:00:00,8197.98,income
2025-01-14 00:00:00,8726.1,income
2025-01-31 00:00:00,2103.16,expense
2025-07-13 00:00:00,7939.88,expense
2025-09-17 00:00:00,7851.49,expense
2025-08-31 00:00:00,9220.57,expense
2025-11-16 00:00:00,1518.93,expense
2025-07-04 00:00:00,2322.16,expense
2025-03-30 00:00:00,8998.88,income
6/24/2025,231.28,expense
2025-07-09 00:00:00,8936.68,expense
2025-01-10 00:00:00,4339.46,income
2025-06-01 00:00:00,4586.18,income
4/10/2025,230.56,expense
2025-04-24 00:00:00,9342.45,expense
2025-10-24 00:00:00,7716.95,income
2025-02-06 00:00:00,8470.94,expense
2025-06-23 00:00:00,4357.79,income
2025-05-11 00:00:00,8069.54,income
2025-07-06 00:00:00,8985.44,income
2025-10-31 00:00:00,7913.21,expense
2025-12-31 00:00:00,9852.69,income
2025-02-16 00:00:00,6718.63,income
2025-04-13 00:00:00,3121.47,income
2025-01-28 00:00:00,1367.16,income
2025-05-02 00:00:00,4548.76,expense
2025-09-05 00:00:00,4665.85,income
2025-12-19 00:00:00,8390.14,income
1/7/2025,246.0,expense
5/29/2025,231.34,expense
2025-05-26 00:00:00,6641.14,expense
2025-07-10 00:00:00,1821.91,income
